I'M EARLY!
Still would take an R1T over this🤷‍♂
how much were you paid by Tesla?
No just trash
"Totally electrically powered cars and trucks are 
massively impractical for a multitude of obvious reasons.
( Too many to list here )"
The collab is insane 🎉
"9:14 I’m calling BULLSHIT on Muskrat’s bullshit. No way only 15 trucks have the issue — and what, they knew about it and did nothing?? Muskrat pulls numbers out of his ass like it’s nothing."
It looks great
this intro was sickkkkkkkkkk
"I bet a lot less than 35% of pickup truck owners tow. It is telling that people are so worried about fingerprints.
Do you really think that the work truck owner or the farmer with his tractor is worried about fingerprints? LOL"
The gearbox is not why it's faster. It's actually because electric vehicles lose efficiency at high speeds.
I wish i will be able to make videos like you one day
all of tesla's cars are underpriced. im going to buy a plaid later this year. i feel like it's an insane deal for the performance.
Great review MKBHD.
"This is actually a great video, and great breakdown! Keep it up! 🤠"
I love the Intro!!
"INCREDIBLE video!! Great job to the team, y'all killed it!"
"The reason people won't tell you that it's ugly in real-life and that they're using words like ""alien"" or ""sci-fi movie prop"" is because they don't wanna make you feel bad for having spent a fortune on the ugliest car in existence."
This was a very entertaining video.
10:02 Is that optimus prime.
"The trolling comments on this video is proof of how the Cybertruck disrupts the stagnant, partial designs of boring trucks these days.

It will be so revolutionary that people will talk about how they hate and love it, and how it will always turn heads and grab people's attention.

This is Tesla's work at another peak."
"You mentioned off roading in this, it would be great to see you review a Land Rover on Autofocus and visit a Land Rover Off-Road Driving Experience, maybe even one in the UK to see what these vehicles are capable of."
production on this one sheeeesh👌
How to write a title that doesn’t alienate baby Musk. 😂
Cybertruck is the future 🤩
What an intro!!
"Very sad to see such a video from Marques, finally , he is a sellout :( it is a Truck, test it like a truck, not once did he try to sit in a back seat, try it, your head is not gonna fit, and it;s a truck."
"Yeah.  That car is so dangerous, it's not allowed on European roads.  I mean, be honest about it at least."
"The Tesla minimalism is the crux why I would never own one of these things. I want buttons and an actual dashboard, not some ugly tablet glued to the middle and doesn't even support CarPlay/Android Auto."
Blud really knows nothing about cars
"OMG, you had me rolling when you said well, we are here, and there is a Porsche waiting."
Tesla 🥰
"A selfish, impractical car for selfish, impractical people. It is truly a car of our time."
1 Million views... Now do you understand why Tesla doesn't need to spend a cent on advertising?
"I get the PT Cruiser comparison but I feel like it’s the new Hummer H1. Big but not all that practical, doesn’t go far with a full tank, celebrities hype it up, eventually people come to realise that they are not all that - but still puts a smile on your face when you see it out on the road."
"Marques seems to have a different interpretation of the word iconic than most. It’s used to identify a product that stood out in it’s time for departing from the norm, setting a new standard in the eyes of the general public (not just enthusiasts)
Yes, the Countach, no, not the Veyron. Yes, the Citroen 2CV, Morris Mini, VW Beetle. No, not the PT Cruiser!
The Cybertruck is already iconic and once that’s established it can never change. Production numbers are irrelevant."
"I saw one in person for the first time yesterday.  I thought it was ugly in videos and pictures, but was surprised when I saw it is person. It looked even worse than I imagined. It really looks like $100 car that someone built in their garage out of scrap sheet metal.  This was the uglies vehicle I have ever seen."
This is the worst thing about it.  It's pure vanity.  This is useless to me.  Pass
"I do not consider buttons always to be the preferable. If fact the user interface in a car full of diverse buttons is often horrible both from viewpoints of aesthetics and usability.
I can actually prove it. Imagine a button for every functionality in a Tesla. The fart button would perhaps be funny - but it would be so cluttered. There is a reason why modern interfaces of complex machinery use touch screens. It also permits the user interface to be continually updated and improved by over the air updates. Further, hundreds of buttons is asking for maintenance problems down the road. Ever tried an old luxury vehicle? The number of broken buttons is always notable.
Whether Tesla has removed too many buttons is another discussion (stalks...)"
💯
I’m impressed at the lack of reverb in that warehouse space
"Cool Deutscher Frisbeesport-Verband e.V. Shirt! Have you recently been competing in Germany? 
Greetings from Berlin"
It's amazing what marketing can do these days. Such a Pavlovian era.
One of the ugliest cars ever made.
sell out
"Those drag times are ridiculous, it's like my grandma being one second slower than Usain Bolt, you gonna tell me she's slow? 😂"
"I would also photograph a good supercar if I saw one on the road, given the price of the Cybertruck. Yes it is iconic, but I far more enjoy the sheer engineering in the vehicle."
"The Cybertruck would not be dogged on near as much as it is if it wasn’t because Elon is such a controversial political figure. Adversely, the Cybertruck would not be hyped near as much as it is if it wasn’t because Elon is such a controversial political figure. 

And I have to say that, as someone who neither loves nor hates Elon, I think it’s a pretty cool truck. Not the one I would choose to buy but I would love to drive it and see it up close. I just don’t like Tesla’s interiors. It’s minimalist to a fault. Like I want buttons in the vehicle, dammit."
I’m legitimately terrified to ever come across one on the road.
"Just because you're unique, doesn't mean you're good or useful."
Why doesnt the united states have car safety standards. This is genuinely ridiculous to have on the same piece of pavement as schoolchildren
don't confuse novelty with beauty
"when a phone guy makes a rewiev for a car.........""tehnology""    Still SHIT"
god damn the quality in this video
$100k MAGA hat
When client agreed your low polygon model and send it for production 😂
I just cant get over the fact that you can't drive it in the rain without it rusting.
Iconic PoS maybe
it is basura.
It's an expensive iconic piece of junk
It’s this generation Pontiac Azteck.
"Saw one while I was driving around Battle Ground, WA yesterday. Didn't realize that they had released yet. Whether you like the design or not, it's quite the attention grabber."
"It’s iconic for all the wrong reasons, I think. Didn’t deliver on almost all of its promises."
"0:55 people turn around not because it’s so cool (like sports cars), but because it’s unusual in appearance/strange. Just like homemade cars that enthusiasts make (They usually have these angular shapes)"
BUT NO RUST
In 10 years that stainless is going to look the same
thank god this will never be legal in the eu.
The Cybertruck is beautiful. It looks animated. Gonna be my next vehicle
why u just guess the feature I was thinking 1st try? cmooon dudeeee!
No comment about how it can chop your finger off? 🤔
Just realise i dont remember seeing a tesla logo on it 😮
"""You'll be fine"" - except no... You won't. The whole point of crumple zones is to dissipate energy, and to avoid transferring that energy into occupants (in both vehicles). A Cybertruck is going to have a high speed collision against something even less forgiving (i.e. a tree) and it's occupants are going to be come a pink gloo sliding down the interior. These things are death traps to people outside and inside.

There's a reason they're not allowed to be sold in Europe."
"Getting people's reactions of a car thats is an attention grabber is just dumb 😂😂 sorry, I had to say it."
Tesla isn't the first company to use steer by wire. Infinity did years ago
"I think you're downplaying the disgust a bit in that last anecdote, I know the review should be about the truck itself and I think you do a relatively good job, but plenty of people don't like the truck because of the CEO of the company. That's valid criticism when that CEO is so outspoken and such a negative influence on discourse. Plenty of people like that cyclist also don't like the size, weight, and speed combo of the truck which is lauded in the car community but should have almost no application on the streets, if drivers are prudent in their driving (spoiler, they won't be). There will be a spotlight on these trucks when they are involved in stupidity, and there should be, IMO, because of the attitude of the company selling them, and their sheer excess."
"Excluding the safety issues, I have and continue to enjoy the look of the cyber truck."
37% of truck drivers use their trucks for towing. Already being affected by the recent Veritasium video.
"No please dont, when we ask Tesla for an under $35k car and we get this pos 'truck'.... its a please no thank you. At this point Tesla is the new Apple, every fan boy out there is going to buy whatever new Tesla comes out."
"Here is my rebuttal to the PT Cruiser: I think the cyber truck will be iconic, in the way the 911 is iconic. Both of them have 1M units plus, and they still turn heads."
Iconic levels of cringe. You wouldn't see me dead in one.
"The truck is ugly af. 
No question. 
However, I'd drive it, lol."
"more 911 Turbo videos, please"
What’s with all the annoying anti car people in this comment section?
A bunch a great takes to argue both pros and cons of the CyberTruck. Great video!
50th video on Cybertruck on one channel -_-
"I agree with it wearing off. I work at Tesla and live in Austin. I see them everywhere. Not the same effect, but still think they’re pretty cool. Especially since I’m seeing different wraps on them."
Great review 👌
This is Iconic Indeed. Iconically Bad.
"4:42 Lexus rz 450e already did steer by wire, but alas my comment will be buried"
"The most dangerous thing about the cyber truck is 




























That it can 
actually rust and it hurts your wallet"
The “my child” is wild 😂
"The Volkswagen Beetle is iconic. The 911 is iconic. Etc, etc."
"This sh¡tbox will be banned in most of the countries around the world. Thats a death machine lmao.

FAFO Elon."
Love it…can’t wait to get one … I love love love my model 3
This truck is like RoboCop future. It is beautiful in my opinion A lot of cars will copy
Jesus Christ is the ultimate icon
"All the cybertruck discourse seems to ignore that the worst people you know are likely to enjoy this car, and it's almost certainly greener by a long shot to whatever other bullshit car they were driving before. A net upgrade to society."
We're starting a weird timeline where hipsters line up to buy pickup trucks...
Vid go hard asf🔥🔥🔥
"One of the best MKBHD videos, when I realized we were actually doing a drag race, it made my day!"
The bolts used to secure the door loosened and fell… so the cybertruck is secretly made by Boeing?! 🤔
The intro transition to animation was sick
"This wasn't the first car with steer by wire + dynamic steering ratio, lexus rz had it first also with a crazy steering wheel that actually made sense (opposite to the Tesla model s)"
"Instant icon, just add influencing"
The Cybertruck is what happens when you import a free 3D asset into Blender and the subdivisions are set to 0 in the viewport.
th
Damn! That's such a high quality video! Kudos to everyone who worked on this!
Free Palestine
That intro transition 🗿
1st world problems: worried about fingerprints on vehicle 
"Steer by wire is an option in some lexus cars for a long time now, ironically it came out as a gimmick to make use of the lexus yoke."
That “you'll be fine” was sus 😅
"18:52 and pretty unsafe for anybody around you not in a tank. You failed to mention the ""safety"" features. For one: this car does not have crumble zones, very unsafe for the passengers in case of a crash; second: the dimensions, weight, lack of pedestrian safety features etc. also very deadly for pedestrians (maybe you did mention those things in the auto focus video)"
"Imagine trying to justify the Cybertruck isn't as fast as the fastest 911. Who cares man, it beat the entry 911 while towing it on the 1/8 mile on all terrain tyres, that's impressive enough for such a heavy truck.

Let it go. Move on."
Those foundation early adopters units 😂
As an engineer that steer by wire is scary  to me….electronics fails like crazy and there’s so many reasons why. Nope.
Reminds me of DeLorean
Well done!
sorry marques but you know nothing about cars
Great video!
Holding up the left lane on 1&9 in Jersey for rollers is crazy 💀💀
People  dont turn their heads because its iconic. They are curious about the idiot that actually bought it.
Steer by wire was first introduced by Lexus RZ in 2023 bozo
Why buy a Lambo when you can just buy a Yangwang
It looks so nice going thorough NY
Slap a DBRAND skin on it to hide fingerprints
Didn't tesla test the Cybertruck against a 911 plain on the add?  Why people keep racing against a 911 turbo?
"Mass produced and iconic - nothing comes to mind. Except the 911 right there in the video - one of the most iconic cars ever made, and mass produced to this day 😄"
"They never should have called it a truck. If they had marketed this as the DeLorean 2, we'd be talking about a BttF reboot right now."
"VW Beetle, Mini Cooper - these were ICONIC, but mass produced as well

Also, the mods / customization market for the Cybertruck is gonna be so crazy... just wait"
"I probably would take a pic as well, just because it is so ugly."
What's with chromatic aberration??
"“You’ll be fine” in an accident isn’t really fully correct. Because your car now has no crumple zone, you have nothing to dissipate the energy of a crash, so that force is going straight to you and your neck. 

At least if you hit someone else you have their crumple zone, but not if you hit a much more solid object like a thick concrete wall."
Wrong. Toyota put steer by wire in a mass production car first I believe.
Idk about anyone else but I still go in awe when I see a Tesla even if I've seen them a lot more. Maybe just me.
I love how this car is somehow the intersection point between hardcore tech and car YouTubers
I love it. Thanks for the review. Will wait for Gen2.
Liked the vid just for the intro animation(cybertruck style)
As usual great video. But Marques was sleeping at the tree lol 😁
Love the shirt 🇩🇪
The funniest thing is how everyone is paying attention to cybertrucks for the wrong reason. They're hilarious and the people who bought them are so easy to laugh at. In the communities I'm in I see pictures taken of these trucks and the entire time it's everyone laughing at them
"You failed to mention the most obvious problem with this thing: it’s dangerous. If you hit a pedestrian or biker with this thing, they’re dead. If you hit another car, they’re totalled. There’s a reason why other cars use plastic or thin metal paneling.

This thing is a hit-and-run machine."
"everytime i see the cybertruck, i think of the old school Moon Patrol Arcade game from when i was a kid"
For me its just half ir an unrendered truck that elon released to save the production cost 😂😂
"Bro is a Tesla fanboy, of course he thinks this ""truck"" is great."
"This truck is like a novelty or collectors item, a show car basically. I wouldn't drive this as an everyday car lol."
The best reviewer mam what an explanation between fast and quick 😮
get the black wrap
"As my Dad used to say, ""you can't make a silk purse out of a sows ear""."
This is the most ugly looking car I ever seen
Marques wearing an official German frisbee team jersey at 15:16 was the most random thing ever. I'm German and I didn't know that exists.
"its funny when you say I will tell you if its overrated or not, why cant people decide not only one person who collects his wage by marketing brands and tech. this is stupid."
"personally, I’m not a whiny little bitch. My support for renewable energy goes way beyond something that can be fixed in minutes. All car manufacturers go through this, all."
"But as you said, the cyber truck governor limited it at 114mph, if let to continue what and if would have been the cyber trucks max rate and how would it have done in that case."
No.
"The steel is martensitic, right, so Tesla hasn't really created some super new type of steel, the ""just"" invented how to make more or less regular steel martensitic. So you get this amazing steel almost for free, and without making it thicker. It's ""just"" super good engineering."
car guy maques arc in full swing and i love it
I could never hate on a car or truck design specially something new & wild. Hater always going to hate specially on stuff they don’t have or can afford is why they call hater 💯 their failures in life are always going to be projected as Hate.. 💯💯💯🗣️✌🏻
"The quick vs fast comparison reminded me of Usain Bolt. He used to do what the 911 does, didn't have a great start of races, but halfway he had recovered and was side by side with his opponents and by the end he was so far ahead he could even slow down and stay ahead and win."
Love the cyber truck.  It's priced as it should be because it's such a show piece.  Personally I wished Tesla would just make a cheap EV truck that could compete with the Ford Maverick. Something people could buy and use that's electric. Fat chance Tesla make anything affordable like a Maverick
"Why is ""steer by wire"" called that if there are no wires?"
"It’s a tire eater. That AWD with AWsteering, tires will not last long"
"Iconically bad, sure."
"Awesome video, from intro to script it’s just flawless."
This video production quality looks so so good. Something has changed isn’t it @mkbhd ?
Such a cop out to say people who buy this truck should not expect it to be good for towing or offroading. That's what it was advertised for!
.
i'm so tired of complaints about carplay and android auto. it's as if ppl will die if they dnt have those!
Amazing production quality. Good review.👍
I’m with the motorcycle rider 👎and as a chevy pick up owner I can’t see current pick up truck owners buying this electric vehicle.
"Nothing Iconic about this car... it is a ugly dangerous car, and the sharp edges are not a good thing neither is the material used. This car is a mistake, and I don't get the weird dumb hype about it. It doesn't even function as a SUV, nor as a pickup"
"I don't think I've ever watched a full video review for anything on YouTube. No matter how long your videos are, I'm always stuck watching the entire thing. Great script and captivating footage. Keep up the good work. I'm not even into cars. Awesome delivery always. 👏🏿👏🏿"
Great review
"Brilliant, Marques - thanks! Detailed, logical, insightful, reflected, pragmatic - great stuff."
I would love and XS version for Europe
"Amazing vehicle. I'd love it if they made a smaller version (either sedan, wagon, or hatchback.)"
It's 3024 car
I do not want a car with the ability to stop steering because of a software bug/hack
Its hilarious you claim there isnt any iconic and mass produced vehicles when the majority of iconic vehicles were also mass produced.
Re: the effect it has on people around you. They’re most likely taking video to send to their friends to make fun of you for driving that shit.
Love the intro
I want my 100$ back
His child😂
"Something that i find really interesting about these big cars is that most people buying them don't need them, they aren't that safer compared to a regular car, and are lethal for anyone in a smaller vehicle (or not in a vehicle).
Hope that North America escapes this car dependency hell."
"Iconic? Idk... 
Maybe it is not in my taste but, galvanized sheets as body, no paint, arch or curve. 
It looks like brutalist architecture of post modern era. 
Mixed with total digital control on screen and electronics. 

Maybe its a Tesla thing, they don't have defining features like headlights and grill in bmw, Audi rings and drl, Mercedes logo, grill and sound."
"The PT Cruiser’s image wasn’t tarnished by its ubiquity.  It was tarnished by its mechanical failures, poor quality, blown head gaskets, & flimsy construction. Cybertruck will last 100 years or more, & has none of these design flaws, not even the potential of them."
Honestly a bit disappointed safety (both for the driver and for pedestrians) wasn't talked about much here.
"I sadly only like the look, from the front and angled front xD"
Happy to see Miles on YouTube again.
"Yeah I agree a lot with what you say about the CT vs 911 drag race. When I saw the video my thoughts were that they were trying to make the most accurate price comparison, because the 911 they chose appeared in my 5 min of research to be the 911 that is most closely priced the same as the CT. Not sure if that was the reality, but that was my impression"
"Great and interesting video, Marques!
I appreciate the ""human"" quality you are maintaining in the production. AI inserts at every third word, lately, is already getting annoying. I prefer seeing the narrator speaking to me rather than a computer generated ""stock footage"" of the subject matter.
Again, great job. I am a 2019 reservation holder and love to get these informative updates on the Cybertruck.
Thanks."
"also dont forget, ""haters"" are online, not ""offline""."
"Still not a fan of the car, but shoutout to the editors and SPECIALLY whoever did that intro

Editing has been amazing lately"
It looks amazing! I can’t wait for mine.
"Elon, use the slow T manual,, Marques, Get me a real 911 xD"
"So then is it iconic, or is it a novelty? Considering the mention of the PT Cruiser, and knowing this will be mass produced, it comes across as a novelty rather than iconic. I'm not sure this as the aspirational status of a super car, or likely desire by other manufacturers to copy the aesthetic."
"🚘 Wow, 2000 miles already, that's impressive! 👏"
"You US Americans really buy every piece of shit as long as it’s new and a celebrity promotes it…
I don’t get it."
skyline is mass produced still iconic till date
Its an iconic failure of a car. Ego trippy toy
Disgusting.
thank you for comparing the cybertruck to the PT cruiser... it seems inevitable that in 20 years we will look back at the Cybertruck and see mostly hype
"The PT Cruiser was a retro design, this one is a futuristic design... Just saying🤷‍♂"
Shout out to Engineering Explained for debunking the CyberTruck drag racing a Porsche while towing a Porsche a couple months ago.
"The production on this video is a new high, even compared to the work you've done before, this is crazy. Great job to the whole team!"
"The cyber truck is one of the worst fucking things I have ever seen in my life, and one of the worst inventions there could be. Make a normal fucking electric truck."
Iconic is the way MKBHD & Studio team constantly one-up themselves every damn time on these videos! GD that intro was so sick!
iconic? more like a freak show.
Sick intro 🔥
Steer by wire came out in like 2014 with the Nissan Q50. Please do a quick internet search before echoing Tesla talking points.
Did Kim Kardashian leave her headlight on at 25:37 ???
"Best review ever done on a product, nice step up here MKBHD!"
Iconic in the same way Mario 64 graphics are 💀
bir gün bundan alacağım
Great video!
"I know it was only like 5 seconds of the video but the bit with the two cybertrucks at 25:56 was really funny to me. Imagine being the people working there and not only do you have 1 cybertruck pull through, but two."
"If you drove down a street in an actual tank, People would look and take photos. If that happened every day, people would get use to it. Human nature, nothing new."
TBH it seems like most cybertruck haters seem to just be Elon haters. It seems like most random people on the street that have no feeling for or against Elon think that the car is really cool and interesting.
I’ve seen plenty of reviews on the Cybertruck already. Why I do keep watching more? 😂😂
"Actually, the most dangerous thing about it is it doesn’t crush when it crashes into things, leaving the vast majority of the kinetic impact to get sent into the vulnerable human bodies inside."
"The PT cruiser was literally everywhere lol!!😂 you reminded me of that. I had a friend who had a PT cruiser that we lovingly nicknamed the PT “loser.” 

On a different note, I just wanted to say thank you for the awesome videos. I enjoy watching them. Keep up the good work!"
"it’s a spectacle, it’s not an iconic design"
"Yoo, nice Frisbee Shirt. Grüße aus Deutschland!"
"I love it, I think it's cool as hell and awesome of a truck, totally useless as a pick-up truck, but I'd be lying if I said I wouldn't buy one if I had the disposable income to do so. For now I will just enjoy my my Model Y Performance."
"A+ for the design, thinking outside the box. But it seems unsafe, heavy/bulky and more like the product of a company making gadgets and software more than cars. I'll take EU made electric or hybrid cars over this, like something from Mercedes. I understand this is more a status symbol than a car and if you can afford it and have fun driving it around good for you. I cannot help but think that if you're an actual blue collar worker / farmer / builder you'd use something cheap and very easy to repair and that you wouldn't mind ruining while working"
another video by MKBHD that's making me feel broke in every aspect.
The butt fumble was iconic.
The Pontiac Aztek on steroids.
I do wonder if this will even be legal to drive in Europe. The stainless steel sounds great and all until you're in an accident and you'd rather have the car crumble aorund you.
I actually had a pt cruiser as a rental car for a month or two. It was a fun car
"Mankind is capable designing beautiful/ iconic cars some examples are already mentioned in this section but think of the design language of: 
- Porsche 911 - Bentley Continental -Aston martin -Citroen ds - 
They all have history and are capable of evolving it over time. 
This car is… just a marketing object, and i highly doubt that you want to see it in 2034 anymore"
🤣
"It's only iconic in the same sense the Pontiac Aztek is. As a complete ""what were they thinking"" failure."
That was cool how putting the blue hood on changed his outer jacket
Weird flex but okay: the video
i will await the first collision.. the damage to the other car will be very very big. where are the crumplezones?
"At the end of the day, the people who want one of these won’t be dissuaded no matter how many flaws you point out, and the people who don’t want one can’t be persuaded. It’s an incredibly polarizing product."
"I've worked in the car industry, foundation version issues is not a Tesla thing, all new series vehicles have that"
I really don't get the point of that thing you can't use it as a truck because it doesn't have a large enough bed 2 you can tow but not efficiently 😂
"its iconic because its absolutely the biggest piece of garbage of a car of all time, in every single possible way"
"It looks cool irl, not gonna lie"
"MKBHD is getting dumb, apparently this is a video thesis from many videos. Feels like people in his studio are awesome, not him."
Gotta work in that Porsche as a “business expense”
"I really dońt get it. Being recognised can’t be evaluated in such an early stage. 
All rare things get noticed - wear a red hat and people look at you. See it on every second head and you´ll ignore it. 
Think of 2009 when some people had an iPhone and you immediately knew who had it, and now it doesn’t matter."
"Those edges are dangerously sharp, I don't know how this design passed the safety control.
You cut yourself only by hand washing this car, imagine you were on a bike and just slipped hitting one of these things."
Just want to say that animated intro was sick
"19:05 Yeah, to make it a fair drag race Tesla should have got a SECOND trailer and hitched it to the back of the 911 that won the 1/4 mile race...... NOBODY ever mentions the additional weight of the trailer....... to make if fair......"
"When your flex so hard, he is reviewing one, with a spare right behind."
"The amount of 'how dangerous this thing is in accidents' comments make me laugh. Do people not realize that the Cybertruck passed all tests necessary in this regard in USA, just the same as all other vehicles on the road?! Seriously, wake up already!"
Iconically absurd perhaps.
"I saw my first Cybertruck in the wild on a trailer along with an F-250 and was surprised at how big it actually is... I don't hate it... but I don't love it either. I was trying to compare it to other designs from the past... Airflow, Tucker, Avanti, Citroen CD... Pontiac Aztec? I think they achieved their goal of breaking the mold for pickup trucks but in doing so... is it still a truck? I learned to drive in a 1960 Chevy Apache w/3spd column shifter... no power anything except a V-8... so a no on it being a truck... lifestyle vehicle yes... truck no... even if you build it in Texas."
PT Cruiser was a POS
that crazy panel gap was iconic
first seeing MKBHD spout FUD in his vehicle. literally showing a pre production model get stuck in the snow and saying it can’t drive in the snow…new low MKBHD.
"About it being bulletproof. I think this can be a huge safety problem. Especially the fronts of cars have to be able to collapse in an accident to absorb a bing part of the impact force to cushion the driver/passengers. Making it bulletproof sounds like they basically removed this safety feature. This would now mean that the driver/passengers will receive the full force of an impact at once, which will cause much more serious injuries and/or fatalities in accidents."
What about rust?
"MKBHD another great review❤😊 Cybertruck will be known as first big change in pickup design and reengineering of how its made. But it is just too out there to be a proper F-150 replacement. And not to mention that it is just for north America and maybe Australia, here in the EU will never get through pedestrian safety regulations, and it's just to big and heavy for our roads. 😅😂"
Let’s be serious it’s a horrible car 😂
"Marques, you're a really cool dude, and a great honest guy - and happy Easter, by the way . . . but there are two things that I don't understand from your presentation:

1. The idea that Tesla's new stamping process will ensure better fit and finish as Tesla Giga Texas gears up . . . to what I think you mean is full series production, and secondly,

2. The idea that it is overrated as a towing vehicle.

Unless the method of dealing with the 1.8 mm and 1.4 mm special order  stainless steel from Finland has changed s8nce Sandy Monroe got a tour with the engibeers and head of department around the time of delivery day -- then they are expressly not using stamping, but rather laser cutting and an air braked bending (to avoid bruising the exterior surface). There was an experiences production engineer speculsting on YT prior to the release that laser cutting and bending would conventionally limit (any other manufacturer) to 50,000 vehicles per year; it just takes too long compared with stamping. At least for anyone else. Of course, Tesla engineers may already have a weekly run rate proving me wrong here. But the point is that the fine tolerances demanded for the process they have chosen, this probably requires fit and finish problems to be ironed out very early, much ealier than you imagined. But - conventionally - at something like 3rd quarter 2024 Tesla hits the wall and has to decide if it can push the bending process, or if they have to start again with an actual stamping process. And remember, the new process was set up to cope with 3 mm stainless steel sheet.

The second thing was that are you meaning that all EV pickup trucks fail as towing vehicles. In the setting of a video production company working almost wholly in an urban setting, and without crazy deadines . . . I would have thought it could have been really goog. In terms of the feel of the trailer in relation to available power, and leveling and suspension generally. Also, the fact that you have the cover over the back. You can go to lunch an the fact that you have super expensive gear that can't be seen  together with sentry mode, even the foldup back seats, it all goes to make up a reall superior package - when you are hauling anything in a day of shooting.. I don't know. I've got to go to look at the Out of Spec Review of all the cutrent EV trucks towing trailers with a caf ontop - oer the Rockies. Admitedly, their chief reviewer has a lot of experience and none of the expectations of guys knowing and absolutely needing what a diesel can do. But, would you really be better off hiring an F-350 for anything yoh are needing or requiring?"
Deutscher Frisbeesport Verband Shirt goes insane
Great double take. Too bad designers cant drive their creations for a year before releasing ;)
"unique id say 
iconic would be something like ferrari 250 gto or some old merc"
00:36 she said holy shit hahahahha
what kills me is every supercar.. goes past and all you do is hear it… then the wish list kicks in…
I got nostalgia to watching og top gear on this review and that made me so happy
"""So it's kinda hard to find something both mass produced and iconic"". He's absolutely right, notice how he said kinda hard not impossible. There are obviously a few examples of mass produced iconic cars. But you guys are acting like he said You can't find something thats both mass produced and iconic"
Bro the sledgehammer bit and your world record reaction had me dying 😂
Seeing Miles in the video was very very cool. Absolutely love his reviews and videos!
As always crazy good qluality on your vids
Smart move to see what phones the people are using ;)
How many bots are in this comment section saying “The production quality on this video is insane!” Who tf says that? It’s word for word in a lot of the comments ffs.
Can we just appreciate the shots of the Cybertruck when driving on the road.
its iconicly bad
"Ye, people look because they cant believe someone actually bought this unbelievably ugly concept car."
Do you know what's iconic? Your intros
It’s the XKE from the 60s. Sooooo sexy
Steel by wire has been available since 1980's
可惜他不符合中国的法律
1million vieuws in less then 24H is crazy!!!
How much is Elon Musk paying all these channels to punt this piece of crap
11:38 63% right? Only 37% letft to reach 100%....  37 this number is everywhere wtf
"Something that is hugely overlooked is the rust factor of this vehicle. To keep it simple, you can't wash it like a traditional car, you can't let it stay dirty, plus if you want to ensure it doesn't rust, you must pay more for coating (by tesla & you dont even know for certain how long that'll last). I don't understand why more reviewers aren't talking about this."
I put the CT in the same category as the Hummer EV.  Vehicles I’ll never own.
Elon must have cut you a fat check
"4:30 to 4:55 Harrison, JSQ"
It looks like a peeled potato before you fully learn how to peel potatoes properly.
My car weights 850kg. I hope I never have a crash against this piece of shit.
"This is the next true Hummer. Tesla will rule with the ""H2"" and ""H3"" version of this."
80/20 (4:1) likes to dislikes is very telling of how the majority of people have no clue how dangerous the vehicle is.
The production quality of this video is just insane
"Like always, GREAT VIDEO!!"
"It's damn ugly and silly, will be just a blip on the radar in time. I do like your video reviews! Will make a great Hot Wheels car!"
Rip to the 1st person who gets into accident with this
Super futuristic look? A good thing since it's designed to last a million miles and that's over 70 average mileage years!
@9:12 This needs a serious fact check.  I don't think it's responsible to take this claim at surface value.
Military drone truck steer-by-starlink landed by Starship for wars.
"TLDR: Tesla's business model is simply not sustainable due entirely to Musk's petulant behaviour. 

We all know that Marques doesn't pay for his own tech or toys, but videos like this burn me up because it seems like he is saying, ""ah shit, well I need a new video to bump up views again...might as well praise something that is getting universally negative reception.""

The Cybertruck, at the end of all things, yet another overpromised and underdelivered ridiculous machine, created by and for aging techbros who have far too much disposable income for their own good, but cannot curb their narcissism. 

The entire reason that Tesla is staying afloat right now is because of Model 3 and Model Y, that's literally it. Every single other thing they do is eating them alive and has caused massive negative trends in their value... Not to mention their owner right now is the king of bigotry and stupidity who has made it his sole mission in life to become the main character of the planet as he reminds all of us on a daily basis that he is going through a midlife crisis.

Admittedly Tesla nailed a lot of things when it comes to EV's, but their time is sunsetting now with the rise of other companies going at it. The Cybertruck I feel marks either their downward trend into a niché product, OR them having to fully oust Musk and entirely rework their image."
is it pedestrian friendly??
"I want to see a video regarding battery degradation in EVs. The fact that first gen tesla models are so cheap now. The value depreciation is wild, atleast compared to gas powered cars."
time will tell 😉🫶
The point is they over promised and under delivered
Didn't know you had a Child Marques. Congrats
"yeah, good for driving on Mars or maybe Moon, perfect environment and that about what Tesla wanted an SF Cybertruck , mission complete. Personally, if I’m to give that kind of money out it wouldn’t be for Cybertruck."
Ellis you freaking wizard! The audio especially outside is top notchh. Respect ✨️
It’s iconic like smallpox or a burning bag of dog poo
"Glad to see you callind the not stock Porsche a child, pure car guy brain in there ❤"
I wonder if the Hummer would be more analogous to the Cybertruck 🤔
"Most INTELLIGENT, down to earth review of the cybertruck that you'll ever see. GREAT JOB!"
Does this guy have a world record or not?!?
The Edsel was also considered iconic in its day.
6:47 Would've been funny if the airbags went off
great video in therms of screenplay
13:20 jacket changed
"it's the most engaging car ever built, the public can't stop looking at it."
"Oof, kinda lost me not gonna lie."
"1/2 a turn, quarter turn, whole turn, Aye!"
Big trucks in crowded parking lots look ridiculos
"The look has definitely grown on me, and has made me want to see a cyber camino from tesla 👀"
WORST TRUCK EVER MADE USELESS WASTE OF RND
"Intro of the year, good job. 🤯"
The best car for a zombie apocalypse.
These are cars for those who have money to play with and nothing to lose.
Love the intro animation!
"The script in this video is so good, props to whoever wrote it. You guys are leveling up."
