Comment,cleaned_comment,Sentiment
"The Most American product i ever saw.
To big, to Sharp and Just a selfish Car to Drive.","american, product, ever, saw, big, sharp, selfish, car, drive",Negative
"Do people dislike the look because they dislike the look or because they have to dislike anything related to Musk?
Half the haters wouldn't have a strong opinion if it wasn't a Tesla.","people, dislike, look, dislike, look, dislike, anything, related, musk, half, hater, wouldnt, strong, opinion, wasnt, tesla",Negative
Toyota (Lexus) did full steer by wire years ago with a yoke wheel on the RZ in 2023. It had input lag though. Any noticeable lag on this one?,"toyota, lexus, full, steer, wire, year, ago, yoke, wheel, rz, input, lag, though, noticeable, lag, one",Negative
Your opening graphic sequences are sick 🔥,"opening, graphic, sequence, sick",Negative
Nothing is iconic about this damn truck. Seriously stop talking about cars. You only speak on the fuckin Tesla.,"nothing, iconic, damn, truck, seriously, stop, talking, car, speak, fuckin, tesla",Negative
"It makes people behave differently around them because it's bad enough someone bought a Tesla, they bought a Cybertruck. On top of them being shitty drivers, now they can barely see out of their stupid ""truck"".","make, people, behave, differently, around, bad, enough, someone, bought, tesla, bought, cybertruck, top, shitty, driver, barely, see, stupid, truck",Negative
elon feels like a compulsive liar,"elon, feel, like, compulsive, liar",Negative
NO OFFENSE BUT TO SAY PEOPLE THINK 250K TO ANYTHING OVER 100K  BEING THE GUESS PRICE SOUNDS VERY MADE UP TO ME. SORRY DUDE,"offense, say, people, think, k, anything, k, guess, price, sound, made, sorry, dude",Negative
3:33 how could they know its just bad design and bare bone shit cobbled together. Of course  the appearance and feature definitely distract from the actual design and construction of the product lots of stuff is just smoke an mirrors now adays listen to the opinion of a designer,"could, know, bad, design, bare, bone, shit, cobbled, together, course, appearance, feature, definitely, distract, actual, design, construction, product, lot, stuff, smoke, mirror, adays, listen, opinion, designer",Negative
The biggest thing demonstrated in this video was Marques's vanity and ego.,"biggest, thing, demonstrated, video, marquess, vanity, ego",Negative
1:43 wait aint one of the biggest complaints is the headlights are angle up so they actually are ahining in peoples eyes even tho they are so low,"wait, aint, one, biggest, complaint, headlight, angle, actually, ahining, people, eye, even, tho, low",Negative
dont collide with 1 of those battering ram. you'll die,"dont, collide, battering, ram, youll, die",Negative
iconic scam,"iconic, scam",Negative
what? i just saw a video on facebook wherein he drove thru a not so deep water and stalled the the truck..hwat happened there?,"saw, video, facebook, wherein, drove, thru, deep, water, stalled, truckhwat, happened",Negative
"Too huge. Too unsafe. Its the ev version of everything wrong with american car culture. 

Millions of people driving these around will definitely be noticeable looking at accident statistics. And because of its height and hood, the victims will mostly be kids.","huge, unsafe, ev, version, everything, wrong, american, car, culture, million, people, driving, around, definitely, noticeable, looking, accident, statistic, height, hood, victim, mostly, kid",Negative
damn the cyberpunk intro is lit !!,"damn, cyberpunk, intro, lit",Negative
"Is there any force feedback on the wheel? I like my car to ""talk"" to me through the wheel and the seat. Does it lose that feeling of your nervous system encompassing the entire car?","force, feedback, wheel, like, car, talk, wheel, seat, lose, feeling, nervous, system, encompassing, entire, car",Negative
It’s so sick,sick,Negative
The idea that ALL steering input depends on sensors is alarming to me,"idea, steering, input, depends, sensor, alarming",Negative
Tbh it looks childish and ugly.,"tbh, look, childish, ugly",Negative
I’ve only seen one on the road and it was in an accident blocking my freeway on ramp lol,"seen, one, road, accident, blocking, freeway, ramp, lol",Negative
"Yeah, people are dumb. It’s ugly and WHY would you wanna own it.!??","yeah, people, dumb, ugly, would, wan, na",Negative
such an ugly car,"ugly, car",Negative
this abomination will never become legal on European streets,"abomination, never, become, legal, european, street",Negative
"It’s a huge disappointment how you barely addressed the safety issue, the fact that this “car” is literally illegal in the EU and is just dangerous to everyone not sitting inside a Cybertruck themselves.","huge, disappointment, barely, addressed, safety, issue, fact, car, literally, illegal, eu, dangerous, everyone, sitting, inside, cybertruck",Negative
"I’m not a car person and one of those people truly believes it’s a depreciating asset 😅

But hell I am in the waiting list for almost 4+ years or whenever they announced it and been saving on Dogecoin ever since then 😅 (don’t give me hurt time for being a believer of car is a depreciating asset but investing in Dogecoin 😂 😅)","car, person, one, people, truly, belief, depreciating, asset, hell, waiting, list, almost, year, whenever, announced, saving, dogecoin, ever, since, give, hurt, time, believer, car, depreciating, asset, investing, dogecoin",Negative
When it comes to the stainless steel and the heaviness of the car doesn’t that mean that the whiplash from an accident is gonna be significantly higher than in a regular car?,"come, stainless, steel, heaviness, car, mean, whiplash, accident, gon, na, significantly, higher, regular, car",Negative
"I think the more appropriate term is ""ironic.""","think, appropriate, term, ironic",Negative
"Kind of a weird review here basically ignoring how dangerous the vehicle is, how bad it is at being a pick-up, how bad it is at being a normal car, how bad it is at being a sports car, how the stainless steel eventually corrodes. 

Waving things off as ""it's a founder tesla so it's expected that we pay nearly 100k to test something that is just another one of Elon's reddit moments: A 5yo's view on what a cool car is. 

If they had kept it in the drafts that would've been one thing, but to actually manufacture this poorly constructed pedestrian mower 9000 (and the fact that it's even legal in the US) when tesla could've been dedicating the extra R&D budget to a model 2 (or anything that actual people want to drive on a daily basis), goes to show that tesla doesn't actually care much for the environment after all. 

And the fact that Marques just glances over these things and presents this monstrosity in a positive light going so far as to say him and his team will be using it on the daily also speaks volumes to his bias. If Tesla needed time to update their software and squash some release date bugs, MKB would've held out on the review 100%, something he didn't do for Fisker (and something I agree with ofc, which makes it all the more confusing how he could present this mess as a ""good car"").

The quarter mile segment was just the cherry on top. He just said ""yeah tesla is straight up lying to their consumers, I won't actually engage with this and will instead move onto the next segment where I praise how the stainless steel helps you murder a few extra children on your next road trip""","kind, weird, review, basically, ignoring, dangerous, vehicle, bad, pickup, bad, normal, car, bad, sport, car, stainless, steel, eventually, corrodes, waving, thing, founder, tesla, expected, pay, nearly, k, test, something, another, one, elons, reddit, moment, yos, view, cool, car, kept, draft, wouldve, one, thing, actually, manufacture, poorly, constructed, pedestrian, mower, fact, even, legal, u, tesla, couldve, dedicating, extra, rd, budget, model, anything, actual, people, want, drive, daily, basis, go, show, tesla, doesnt, actually, care, much, environment, fact, marque, glance, thing, present, monstrosity, positive, light, going, far, say, team, using, daily, also, speaks, volume, bias, tesla, needed, time, update, software, squash, release, date, bug, mkb, wouldve, held, review, something, didnt, fisker, something, agree, ofc, make, confusing, could, present, mess, good, car, quarter, mile, segment, cherry, top, said, yeah, tesla, straight, lying, consumer, wont, actually, engage, instead, move, onto, next, segment, praise, stainless, steel, help, murder, extra, child, next, road, trip",Negative
"Elon had one goal in mind, stand out. And absolutely crushed with this project. Hate it or love it, it looks wild.","elon, one, goal, mind, stand, absolutely, crushed, project, hate, love, look, wild",Negative
"Es muss mehr Autos geben die so auf andere Menschen wirken.
Damals in den 90ern waren Autos auch noch geil, heute sind die alle hässlig","e, mus, mehr, auto, geben, die, auf, andere, menschen, wirken, damals, den, ern, waren, auto, auch, noch, geil, heute, sind, die, alle, h, sslig",Negative
"Most cars come with crumple zones so the car will absorb the majority of an impact and not transfer it to the passengers. The Cybertruck doesn't so that so people have been in car accidents in these trucks where the cybertruck looks fine and the other car is destroyed, but the driver of the cybertruck is the only person injured","car, come, crumple, zone, car, absorb, majority, impact, transfer, passenger, cybertruck, doesnt, people, car, accident, truck, cybertruck, look, fine, car, destroyed, driver, cybertruck, person, injured",Negative
What these reviewers don't seem to understand. IS that the Cybertruck is all about Utility. Long after the hype has gone the Cybertruck will carry on as useful truck without the expense of maintaining fragile painted body panels and with a drive train designed to last 1 million miles or more. I think I just bought the last vehicle i'll ever own. I'm looking forward to never waxing or repairing dents again. I absolutely don't care about what other people think about it. The Cybertruck gives the middle finger to fancy paint and trim. Its the ANTI Cadillac! Its the Anti G-wagon!!!,"reviewer, dont, seem, understand, cybertruck, utility, long, hype, gone, cybertruck, carry, useful, truck, without, expense, maintaining, fragile, painted, body, panel, drive, train, designed, last, million, mile, think, bought, last, vehicle, ill, ever, im, looking, forward, never, waxing, repairing, dent, absolutely, dont, care, people, think, cybertruck, give, middle, finger, fancy, paint, trim, anti, cadillac, anti, gwagon",Negative
how much did elon pay u,"much, elon, pay, u",Negative
"With the overall design of the vehicle, I'm scared of the day that someone gets into an accident with one of these and a innocent pedestrian gets utterly destroyed. This is definitely not safe to those around it.","overall, design, vehicle, im, scared, day, someone, get, accident, one, innocent, pedestrian, get, utterly, destroyed, definitely, safe, around",Negative
"American electric crap. Dangerous for the driver, dangerous for the other drivers and not beautiful car at all!","american, electric, crap, dangerous, driver, dangerous, driver, beautiful, car",Negative
"if you jump a raptor off a dirt ramp it will likely be fine, but the cyber truck probably won't.","jump, raptor, dirt, ramp, likely, fine, cyber, truck, probably, wont",Negative
Wem gehört den die 24 beim Frisbee?,"wem, geh, rt, den, die, beim, frisbee",Negative
Theres so much being done to defend this monstrosity when there's just no justifying its lack of features and functionality for the price.,"there, much, done, defend, monstrosity, there, justifying, lack, feature, functionality, price",Negative
"The only reason to buy this is if you're desperate for attentiion, and you know absolutely nothing about cars.","reason, buy, youre, desperate, attentiion, know, absolutely, nothing, car",Negative
A Lamborghini Countach looks cool but drives like shit and under the body its a piece of shit. The Cybertruck is the other way around. 😁,"lamborghini, countach, look, cool, drive, like, shit, body, piece, shit, cybertruck, way, around",Negative
Dude…you went IN on this intro.  HOLY CRAP,"dude, you, went, intro, holy, crap",Negative
Porsche nerd 😂,"porsche, nerd",Negative
"Post the braking times, too!  I don't want all that power if it simulates a runaway train.","post, braking, time, dont, want, power, simulates, runaway, train",Negative
The Hype will last just a year. Then it will eventually be embarrassing to drive one . 💯 sure about that,"hype, last, year, eventually, embarrassing, drive, one, sure",Negative
That steer by wire is so dangerous. Imagine a cyber attack and now you can’t even steer the truck. Which asshole thought this was a good idea?,"steer, wire, dangerous, imagine, cyber, attack, even, steer, truck, asshole, thought, good, idea",Negative
"The cyber truck is definitely gonna lose attention. Even in California where I live, regular teslas have lost a significant amount of attention since they’re so “common.”","cyber, truck, definitely, gon, na, lose, attention, even, california, live, regular, tesla, lost, significant, amount, attention, since, common",Negative
Stop stanning for Tesla. It's sad.,"stop, stanning, tesla, sad",Negative
The collab is insane 🎉,"collab, insane",Negative
"9:14 I’m calling BULLSHIT on Muskrat’s bullshit. No way only 15 trucks have the issue — and what, they knew about it and did nothing?? Muskrat pulls numbers out of his ass like it’s nothing.","calling, bullshit, muskrat, bullshit, way, truck, issue, knew, nothing, muskrat, pull, number, as, like, nothing",Negative
"I bet a lot less than 35% of pickup truck owners tow. It is telling that people are so worried about fingerprints.
Do you really think that the work truck owner or the farmer with his tractor is worried about fingerprints? LOL","bet, lot, le, pickup, truck, owner, tow, telling, people, worried, fingerprint, really, think, work, truck, owner, farmer, tractor, worried, fingerprint, lol",Negative
The gearbox is not why it's faster. It's actually because electric vehicles lose efficiency at high speeds.,"gearbox, faster, actually, electric, vehicle, lose, efficiency, high, speed",Negative
all of tesla's cars are underpriced. im going to buy a plaid later this year. i feel like it's an insane deal for the performance.,"tesla, car, underpriced, im, going, buy, plaid, later, year, feel, like, insane, deal, performance",Negative
"INCREDIBLE video!! Great job to the team, y'all killed it!","incredible, video, great, job, team, yall, killed",Negative
"The reason people won't tell you that it's ugly in real-life and that they're using words like ""alien"" or ""sci-fi movie prop"" is because they don't wanna make you feel bad for having spent a fortune on the ugliest car in existence.","reason, people, wont, tell, ugly, reallife, theyre, using, word, like, alien, scifi, movie, prop, dont, wan, na, make, feel, bad, spent, fortune, ugliest, car, existence",Negative
"The trolling comments on this video is proof of how the Cybertruck disrupts the stagnant, partial designs of boring trucks these days.

It will be so revolutionary that people will talk about how they hate and love it, and how it will always turn heads and grab people's attention.

This is Tesla's work at another peak.","trolling, comment, video, proof, cybertruck, disrupts, stagnant, partial, design, boring, truck, day, revolutionary, people, talk, hate, love, always, turn, head, grab, people, attention, tesla, work, another, peak",Negative
"The Tesla minimalism is the crux why I would never own one of these things. I want buttons and an actual dashboard, not some ugly tablet glued to the middle and doesn't even support CarPlay/Android Auto.","tesla, minimalism, crux, would, never, one, thing, want, button, actual, dashboard, ugly, tablet, glued, middle, doesnt, even, support, carplayandroid, auto",Negative
"A selfish, impractical car for selfish, impractical people. It is truly a car of our time.","selfish, impractical, car, selfish, impractical, people, truly, car, time",Negative
"I saw one in person for the first time yesterday.  I thought it was ugly in videos and pictures, but was surprised when I saw it is person. It looked even worse than I imagined. It really looks like $100 car that someone built in their garage out of scrap sheet metal.  This was the uglies vehicle I have ever seen.","saw, one, person, first, time, yesterday, thought, ugly, video, picture, surprised, saw, person, looked, even, worse, imagined, really, look, like, car, someone, built, garage, scrap, sheet, metal, ugli, vehicle, ever, seen",Negative
This is the worst thing about it.  It's pure vanity.  This is useless to me.  Pass,"worst, thing, pure, vanity, useless, pas",Negative
"I do not consider buttons always to be the preferable. If fact the user interface in a car full of diverse buttons is often horrible both from viewpoints of aesthetics and usability.
I can actually prove it. Imagine a button for every functionality in a Tesla. The fart button would perhaps be funny - but it would be so cluttered. There is a reason why modern interfaces of complex machinery use touch screens. It also permits the user interface to be continually updated and improved by over the air updates. Further, hundreds of buttons is asking for maintenance problems down the road. Ever tried an old luxury vehicle? The number of broken buttons is always notable.
Whether Tesla has removed too many buttons is another discussion (stalks...)","consider, button, always, preferable, fact, user, interface, car, full, diverse, button, often, horrible, viewpoint, aesthetic, usability, actually, prove, imagine, button, every, functionality, tesla, fart, button, would, perhaps, funny, would, cluttered, reason, modern, interface, complex, machinery, use, touch, screen, also, permit, user, interface, continually, updated, improved, air, update, hundred, button, asking, maintenance, problem, road, ever, tried, old, luxury, vehicle, number, broken, button, always, notable, whether, tesla, removed, many, button, another, discussion, stalk",Negative
One of the ugliest cars ever made.,"one, ugliest, car, ever, made",Negative
"Those drag times are ridiculous, it's like my grandma being one second slower than Usain Bolt, you gonna tell me she's slow? 😂","drag, time, ridiculous, like, grandma, one, second, slower, usain, bolt, gon, na, tell, shes, slow",Negative
"The Cybertruck would not be dogged on near as much as it is if it wasn’t because Elon is such a controversial political figure. Adversely, the Cybertruck would not be hyped near as much as it is if it wasn’t because Elon is such a controversial political figure. 

And I have to say that, as someone who neither loves nor hates Elon, I think it’s a pretty cool truck. Not the one I would choose to buy but I would love to drive it and see it up close. I just don’t like Tesla’s interiors. It’s minimalist to a fault. Like I want buttons in the vehicle, dammit.","cybertruck, would, dogged, near, much, elon, controversial, political, figure, adversely, cybertruck, would, hyped, near, much, elon, controversial, political, figure, say, someone, neither, love, hate, elon, think, pretty, cool, truck, one, would, choose, buy, would, love, drive, see, close, like, tesla, interior, minimalist, fault, like, want, button, vehicle, dammit",Negative
I’m legitimately terrified to ever come across one on the road.,"legitimately, terrified, ever, come, across, one, road",Negative
Why doesnt the united states have car safety standards. This is genuinely ridiculous to have on the same piece of pavement as schoolchildren,"doesnt, united, state, car, safety, standard, genuinely, ridiculous, piece, pavement, schoolchildren",Negative
don't confuse novelty with beauty,"dont, confuse, novelty, beauty",Negative
"when a phone guy makes a rewiev for a car.........""tehnology""    Still SHIT","phone, guy, make, rewiev, cartehnology, still, shit",Negative
god damn the quality in this video,"god, damn, quality, video",Negative
Iconic PoS maybe,"iconic, po, maybe",Negative
"Saw one while I was driving around Battle Ground, WA yesterday. Didn't realize that they had released yet. Whether you like the design or not, it's quite the attention grabber.","saw, one, driving, around, battle, ground, wa, yesterday, didnt, realize, released, yet, whether, like, design, quite, attention, grabber",Negative
"It’s iconic for all the wrong reasons, I think. Didn’t deliver on almost all of its promises.","iconic, wrong, reason, think, deliver, almost, promise",Negative
"""You'll be fine"" - except no... You won't. The whole point of crumple zones is to dissipate energy, and to avoid transferring that energy into occupants (in both vehicles). A Cybertruck is going to have a high speed collision against something even less forgiving (i.e. a tree) and it's occupants are going to be come a pink gloo sliding down the interior. These things are death traps to people outside and inside.

There's a reason they're not allowed to be sold in Europe.","youll, fine, except, wont, whole, point, crumple, zone, dissipate, energy, avoid, transferring, energy, occupant, vehicle, cybertruck, going, high, speed, collision, something, even, le, forgiving, ie, tree, occupant, going, come, pink, gloo, sliding, interior, thing, death, trap, people, outside, inside, there, reason, theyre, allowed, sold, europe",Negative
"Getting people's reactions of a car thats is an attention grabber is just dumb 😂😂 sorry, I had to say it.","getting, people, reaction, car, thats, attention, grabber, dumb, sorry, say",Negative
"I think you're downplaying the disgust a bit in that last anecdote, I know the review should be about the truck itself and I think you do a relatively good job, but plenty of people don't like the truck because of the CEO of the company. That's valid criticism when that CEO is so outspoken and such a negative influence on discourse. Plenty of people like that cyclist also don't like the size, weight, and speed combo of the truck which is lauded in the car community but should have almost no application on the streets, if drivers are prudent in their driving (spoiler, they won't be). There will be a spotlight on these trucks when they are involved in stupidity, and there should be, IMO, because of the attitude of the company selling them, and their sheer excess.","think, youre, downplaying, disgust, bit, last, anecdote, know, review, truck, think, relatively, good, job, plenty, people, dont, like, truck, ceo, company, thats, valid, criticism, ceo, outspoken, negative, influence, discourse, plenty, people, like, cyclist, also, dont, like, size, weight, speed, combo, truck, lauded, car, community, almost, application, street, driver, prudent, driving, spoiler, wont, spotlight, truck, involved, stupidity, imo, attitude, company, selling, sheer, excess",Negative
37% of truck drivers use their trucks for towing. Already being affected by the recent Veritasium video.,"truck, driver, use, truck, towing, already, affected, recent, veritasium, video",Negative
"The truck is ugly af. 
No question. 
However, I'd drive it, lol.","truck, ugly, af, question, however, id, drive, lol",Negative
What’s with all the annoying anti car people in this comment section?,"annoying, anti, car, people, comment, section",Negative
This is Iconic Indeed. Iconically Bad.,"iconic, indeed, iconically, bad",Negative
"The most dangerous thing about the cyber truck is 




























That it can 
actually rust and it hurts your wallet","dangerous, thing, cyber, truck, actually, rust, hurt, wallet",Negative
"This sh¡tbox will be banned in most of the countries around the world. Thats a death machine lmao.

FAFO Elon.","sh, tbox, banned, country, around, world, thats, death, machine, lmao, fafo, elon",Negative
"All the cybertruck discourse seems to ignore that the worst people you know are likely to enjoy this car, and it's almost certainly greener by a long shot to whatever other bullshit car they were driving before. A net upgrade to society.","cybertruck, discourse, seems, ignore, worst, people, know, likely, enjoy, car, almost, certainly, greener, long, shot, whatever, bullshit, car, driving, net, upgrade, society",Negative
We're starting a weird timeline where hipsters line up to buy pickup trucks...,"starting, weird, timeline, hipster, line, buy, pickup, truck",Negative
Vid go hard asf🔥🔥🔥,"vid, go, hard, asf",Negative
The intro transition to animation was sick,"intro, transition, animation, sick",Negative
1st world problems: worried about fingerprints on vehicle ,"st, world, problem, worried, fingerprint, vehicle",Negative
As an engineer that steer by wire is scary  to me….electronics fails like crazy and there’s so many reasons why. Nope.,"engineer, steer, wire, scary, me, electronics, fails, like, crazy, many, reason, nope",Negative
sorry marques but you know nothing about cars,"sorry, marque, know, nothing, car",Negative
Holding up the left lane on 1&9 in Jersey for rollers is crazy 💀💀,"holding, left, lane, jersey, roller, crazy",Negative
People  dont turn their heads because its iconic. They are curious about the idiot that actually bought it.,"people, dont, turn, head, iconic, curious, idiot, actually, bought",Negative
Slap a DBRAND skin on it to hide fingerprints,"slap, dbrand, skin, hide, fingerprint",Negative
"VW Beetle, Mini Cooper - these were ICONIC, but mass produced as well

Also, the mods / customization market for the Cybertruck is gonna be so crazy... just wait","vw, beetle, mini, cooper, iconic, mass, produced, well, also, mod, customization, market, cybertruck, gon, na, crazy, wait",Negative
"I probably would take a pic as well, just because it is so ugly.","probably, would, take, pic, well, ugly",Negative
Wrong. Toyota put steer by wire in a mass production car first I believe.,"wrong, toyota, put, steer, wire, mass, production, car, first, believe",Negative
Idk about anyone else but I still go in awe when I see a Tesla even if I've seen them a lot more. Maybe just me.,"idk, anyone, else, still, go, awe, see, tesla, even, ive, seen, lot, maybe",Negative
"You failed to mention the most obvious problem with this thing: it’s dangerous. If you hit a pedestrian or biker with this thing, they’re dead. If you hit another car, they’re totalled. There’s a reason why other cars use plastic or thin metal paneling.

This thing is a hit-and-run machine.","failed, mention, obvious, problem, thing, dangerous, hit, pedestrian, biker, thing, dead, hit, another, car, totalled, reason, car, use, plastic, thin, metal, paneling, thing, hitandrun, machine",Negative
This is the most ugly looking car I ever seen,"ugly, looking, car, ever, seen",Negative
"its funny when you say I will tell you if its overrated or not, why cant people decide not only one person who collects his wage by marketing brands and tech. this is stupid.","funny, say, tell, overrated, cant, people, decide, one, person, collect, wage, marketing, brand, tech, stupid",Negative
"But as you said, the cyber truck governor limited it at 114mph, if let to continue what and if would have been the cyber trucks max rate and how would it have done in that case.","said, cyber, truck, governor, limited, mph, let, continue, would, cyber, truck, max, rate, would, done, case",Negative
"Iconically bad, sure.","iconically, bad, sure",Negative
i'm so tired of complaints about carplay and android auto. it's as if ppl will die if they dnt have those!,"im, tired, complaint, carplay, android, auto, ppl, die, dnt",Negative
"The PT Cruiser’s image wasn’t tarnished by its ubiquity.  It was tarnished by its mechanical failures, poor quality, blown head gaskets, & flimsy construction. Cybertruck will last 100 years or more, & has none of these design flaws, not even the potential of them.","pt, cruiser, image, tarnished, ubiquity, tarnished, mechanical, failure, poor, quality, blown, head, gasket, flimsy, construction, cybertruck, last, year, none, design, flaw, even, potential",Negative
"You US Americans really buy every piece of shit as long as it’s new and a celebrity promotes it…
I don’t get it.","u, american, really, buy, every, piece, shit, long, new, celebrity, promotes, it, get",Negative
Its an iconic failure of a car. Ego trippy toy,"iconic, failure, car, ego, trippy, toy",Negative
Disgusting.,disgusting,Negative
Shout out to Engineering Explained for debunking the CyberTruck drag racing a Porsche while towing a Porsche a couple months ago.,"shout, engineering, explained, debunking, cybertruck, drag, racing, porsche, towing, porsche, couple, month, ago",Negative
"The cyber truck is one of the worst fucking things I have ever seen in my life, and one of the worst inventions there could be. Make a normal fucking electric truck.","cyber, truck, one, worst, fucking, thing, ever, seen, life, one, worst, invention, could, make, normal, fucking, electric, truck",Negative
Iconic is the way MKBHD & Studio team constantly one-up themselves every damn time on these videos! GD that intro was so sick!,"iconic, way, mkbhd, studio, team, constantly, oneup, every, damn, time, video, gd, intro, sick",Negative
iconic? more like a freak show.,"iconic, like, freak, show",Negative
Sick intro 🔥,"sick, intro",Negative
Did Kim Kardashian leave her headlight on at 25:37 ???,"kim, kardashian, leave, headlight",Negative
"Actually, the most dangerous thing about it is it doesn’t crush when it crashes into things, leaving the vast majority of the kinetic impact to get sent into the vulnerable human bodies inside.","actually, dangerous, thing, crush, crash, thing, leaving, vast, majority, kinetic, impact, get, sent, vulnerable, human, body, inside",Negative
another video by MKBHD that's making me feel broke in every aspect.,"another, video, mkbhd, thats, making, feel, broke, every, aspect",Negative
"It's only iconic in the same sense the Pontiac Aztek is. As a complete ""what were they thinking"" failure.","iconic, sense, pontiac, aztek, complete, thinking, failure",Negative
i will await the first collision.. the damage to the other car will be very very big. where are the crumplezones?,"await, first, collision, damage, car, big, crumplezones",Negative
"I really dońt get it. Being recognised can’t be evaluated in such an early stage. 
All rare things get noticed - wear a red hat and people look at you. See it on every second head and you´ll ignore it. 
Think of 2009 when some people had an iPhone and you immediately knew who had it, and now it doesn’t matter.","really, do, t, get, recognised, evaluated, early, stage, rare, thing, get, noticed, wear, red, hat, people, look, see, every, second, head, you, ll, ignore, think, people, iphone, immediately, knew, matter",Negative
Just want to say that animated intro was sick,"want, say, animated, intro, sick",Negative
"When your flex so hard, he is reviewing one, with a spare right behind.","flex, hard, reviewing, one, spare, right, behind",Negative
"The amount of 'how dangerous this thing is in accidents' comments make me laugh. Do people not realize that the Cybertruck passed all tests necessary in this regard in USA, just the same as all other vehicles on the road?! Seriously, wake up already!","amount, dangerous, thing, accident, comment, make, laugh, people, realize, cybertruck, passed, test, necessary, regard, usa, vehicle, road, seriously, wake, already",Negative
PT Cruiser was a POS,"pt, cruiser, po",Negative
that crazy panel gap was iconic,"crazy, panel, gap, iconic",Negative
first seeing MKBHD spout FUD in his vehicle. literally showing a pre production model get stuck in the snow and saying it can’t drive in the snow…new low MKBHD.,"first, seeing, mkbhd, spout, fud, vehicle, literally, showing, pre, production, model, get, stuck, snow, saying, drive, snow, new, low, mkbhd",Negative
"About it being bulletproof. I think this can be a huge safety problem. Especially the fronts of cars have to be able to collapse in an accident to absorb a bing part of the impact force to cushion the driver/passengers. Making it bulletproof sounds like they basically removed this safety feature. This would now mean that the driver/passengers will receive the full force of an impact at once, which will cause much more serious injuries and/or fatalities in accidents.","bulletproof, think, huge, safety, problem, especially, front, car, able, collapse, accident, absorb, bing, part, impact, force, cushion, driverpassengers, making, bulletproof, sound, like, basically, removed, safety, feature, would, mean, driverpassengers, receive, full, force, impact, cause, much, serious, injury, andor, fatality, accident",Negative
Let’s be serious it’s a horrible car 😂,"let, serious, horrible, car",Negative
Deutscher Frisbeesport Verband Shirt goes insane,"deutscher, frisbeesport, verband, shirt, go, insane",Negative
Great double take. Too bad designers cant drive their creations for a year before releasing ;),"great, double, take, bad, designer, cant, drive, creation, year, releasing",Negative
00:36 she said holy shit hahahahha,"said, holy, shit, hahahahha",Negative
what kills me is every supercar.. goes past and all you do is hear it… then the wish list kicks in…,"kill, every, supercar, go, past, hear, it, wish, list, kick, in",Negative
How many bots are in this comment section saying “The production quality on this video is insane!” Who tf says that? It’s word for word in a lot of the comments ffs.,"many, bot, comment, section, saying, production, quality, video, insane, tf, say, word, word, lot, comment, ffs",Negative
its iconicly bad,"iconicly, bad",Negative
"Ye, people look because they cant believe someone actually bought this unbelievably ugly concept car.","ye, people, look, cant, believe, someone, actually, bought, unbelievably, ugly, concept, car",Negative
1million vieuws in less then 24H is crazy!!!,"million, vieuws, le, h, crazy",Negative
How much is Elon Musk paying all these channels to punt this piece of crap,"much, elon, musk, paying, channel, punt, piece, crap",Negative
11:38 63% right? Only 37% letft to reach 100%....  37 this number is everywhere wtf,"right, letft, reach, number, everywhere, wtf",Negative
Elon must have cut you a fat check,"elon, must, cut, fat, check",Negative
80/20 (4:1) likes to dislikes is very telling of how the majority of people have no clue how dangerous the vehicle is.,"like, dislike, telling, majority, people, clue, dangerous, vehicle",Negative
The production quality of this video is just insane,"production, quality, video, insane",Negative
Rip to the 1st person who gets into accident with this,"rip, st, person, get, accident",Negative
Military drone truck steer-by-starlink landed by Starship for wars.,"military, drone, truck, steerbystarlink, landed, starship, war",Negative
"TLDR: Tesla's business model is simply not sustainable due entirely to Musk's petulant behaviour. 

We all know that Marques doesn't pay for his own tech or toys, but videos like this burn me up because it seems like he is saying, ""ah shit, well I need a new video to bump up views again...might as well praise something that is getting universally negative reception.""

The Cybertruck, at the end of all things, yet another overpromised and underdelivered ridiculous machine, created by and for aging techbros who have far too much disposable income for their own good, but cannot curb their narcissism. 

The entire reason that Tesla is staying afloat right now is because of Model 3 and Model Y, that's literally it. Every single other thing they do is eating them alive and has caused massive negative trends in their value... Not to mention their owner right now is the king of bigotry and stupidity who has made it his sole mission in life to become the main character of the planet as he reminds all of us on a daily basis that he is going through a midlife crisis.

Admittedly Tesla nailed a lot of things when it comes to EV's, but their time is sunsetting now with the rise of other companies going at it. The Cybertruck I feel marks either their downward trend into a niché product, OR them having to fully oust Musk and entirely rework their image.","tldr, tesla, business, model, simply, sustainable, due, entirely, musk, petulant, behaviour, know, marque, doesnt, pay, tech, toy, video, like, burn, seems, like, saying, ah, shit, well, need, new, video, bump, view, againmight, well, praise, something, getting, universally, negative, reception, cybertruck, end, thing, yet, another, overpromised, underdelivered, ridiculous, machine, created, aging, techbros, far, much, disposable, income, good, curb, narcissism, entire, reason, tesla, staying, afloat, right, model, model, thats, literally, every, single, thing, eating, alive, caused, massive, negative, trend, value, mention, owner, right, king, bigotry, stupidity, made, sole, mission, life, become, main, character, planet, reminds, u, daily, basis, going, midlife, crisis, admittedly, tesla, nailed, lot, thing, come, ev, time, sunsetting, rise, company, going, cybertruck, feel, mark, either, downward, trend, nich, product, fully, oust, musk, entirely, rework, image",Negative
